ID,ISIN,FUND_NAME,AUM,DAILYNAV,EXPENSE_RATIO,ONE_DAY,ONE_MONTH,THREE_MONTH,SIX_MONTH,ONE_YEAR,TWO_YEAR,THREE_YEAR,FIVE_YEAR,SEVEN_YEAR,RETURN_SINCE_INCEPTION,PORTFOLIO_DATE,NAV_DATE,RETURNDATE,AUM_DECLARATION_DATE,SYNC_TIMESTAMP,SYNC_DATE
431f8845-80c5-4001-87f6-ef0e08cdd1c2,INF082J01085,Quantum ELSS Tax Saver Fund Direct IDCW,2175141000,119.4,0.89,0.51351,-8.09729,-9.1808,-8.88278,1.81632,4.88352,15.57077,12.3103,11.67802,15.48351,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:25:10.368 +0530,2026-03-17
3368de2c-09d7-43b3-ad66-d9b83d96f907,INF277K01758,Tata BSE Sensex Index Regular Growth,3993874292,189.5681,0.57,1.25652,-9.37591,-10.96507,-8.41103,2.74878,2.4521,10.00881,8.8976,10.64869,14.38445,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:10:08.431 +0530,2026-03-17
51c369de-f98a-412a-b280-e10987ccbf0b,INF760K01AS1,Canara Robeco Large Cap Fund Regular IDCW,171043633000,26.91,1.65,0.97561,-8.93401,-9.48537,-8.81283,3.59746,4.85225,13.38174,10.12824,12.75262,11.60092,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:11:07.891 +0530,2026-03-17
515c356e-55d0-46f6-b84d-2e13a708a5d7,INF917K01QS3,HSBC Arbitrage Fund Direct IDCW,24327800000,10.2904,0.29,0.01458,0.52912,1.62982,3.30764,6.6635,7.16611,7.80512,6.59363,6.14892,6.21291,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:22:13.551 +0530,2026-03-17
0cfbff0e-6353-4b69-a7a0-225682caa6e1,INF754K01VD2,Edelweiss BSE Internet Economy Index Regular IDCW,299178000,9.2248,1.1,1.05604,-11.55089,-16.05806,-15.85515,,,,,,-7.752,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:09:04.840 +0530,2026-03-17
8dbecb45-642e-4965-9427-23968eac994a,INF336L01IF8,HSBC Multi Asset Active FOF Regular IDCW,898081000,30.192,2.26,-0.23362,-5.01688,-1.24135,2.57874,19.17797,11.13483,15.76926,11.71883,12.06961,11.74417,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 12:01:05.917 +0530,2026-03-17
f0ecc660-4176-4147-bcde-58c605673ddc,INF789FA1T15,UTI Medium to Long Duration Regular IDCW,3063528000,14.7262,1.62,-0.11937,0.1646,0.61285,1.41382,4.68168,6.06827,6.53372,8.24265,5.0755,4.99236,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:05:13.998 +0530,2026-03-17
22a08d5b-9584-435c-bafc-4f8ad0973780,INF200K01YR0,SBI Medium to Long Duration Fund Regular IDCW,20854881000,20.2823,1.49,-0.07144,0.02663,0.55328,1.6463,4.92871,6.16798,6.7786,5.80707,7.00278,5.90315,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:29:12.628 +0530,2026-03-17
18cceecf-3b43-4761-8653-88a9d6c50213,INF582M01EK4,Union Value Fund Direct Growth,3753663000,28.49,1.32,0.24631,-8.30383,-7.1987,-6.28289,10.25542,7.05222,18.25034,14.97495,15.17042,15.47333,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:12:04.889 +0530,2026-03-17
c7284141-f183-4241-8401-d67e0aa91216,INF740KA1439,DSP Equity Savings Fund Regular Growth,37584328000,21.96,1.5,0.17791,-1.17012,-0.92041,0.09572,5.30354,7.71478,10.02862,8.31874,8.35062,8.21328,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:10:12.469 +0530,2026-03-17
06d9087e-bbfa-4379-9d1b-ac75aef4fb0d,INF843K01ED9,Edelweiss US Value Equity Offshore Fund Regular Growth,2020592000,37.499,2.36,0.64414,-2.81545,1.2726,7.93953,18.62523,13.81375,15.8708,12.27114,13.38387,11.00618,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:01:10.327 +0530,2026-03-17
0a8fecf7-0191-47e6-89cb-5bd0f81aaf74,INF760K01DE5,Canara Robeco Ultra Short Term Regular IDCW,5463823000,1240.5937,0.97,0.03938,0.31805,1.20533,2.50663,6.17388,6.40276,6.45481,5.32897,4.99712,5.09791,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:10:10.931 +0530,2026-03-17
85c8d498-4aa0-4435-9d67-902a6dbc5340,INF754K01KD5,Edelweiss Overnight Fund Direct IDCW,2102846000,1390.6037,0.11,0.01368,0.3751,1.2456,2.58967,5.46986,6.02014,6.27046,5.45044,,5.08513,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:02:04.571 +0530,2026-03-17
37a97c14-5038-4b27-b01a-1116e5763eb1,INF200K01US6,SBI Liquid Direct IDCW,661193348000,1402.0776,0.19,0.00599,0.41005,1.44261,2.89818,6.27639,6.77178,6.93677,5.94797,5.38706,5.52207,2026-02-28,2026-03-16,2026-03-15,2026-02-28,2026-03-17 04:15:10.635 +0530,2026-03-17
5f0be611-3a62-48bf-969d-88674ac14d72,INF090I01775,Franklin India ELSS Tax Saver Regular Growth,64065179948,1347.9914,1.83,0.79895,-8.85249,-9.50028,-9.32906,3.36358,4.28141,16.16876,13.46561,13.23184,19.97085,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:06:09.990 +0530,2026-03-17
3996f854-2779-4361-893f-86dcea304f8f,INF761K01FG3,Bank of India Flexi Cap Fund Direct IDCW,21864888000,30.76,0.52,0.22809,-5.99022,-5.29557,-5.17879,13.2965,8.02405,22.38592,18.87859,,24.9963,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:04:04.983 +0530,2026-03-17
3f2a9806-b5f3-4289-8978-99de5dcb6a94,INF090I01IS0,Franklin India Dividend Yield Fund Direct IDCW,24091562994,26.0611,1.26,-4.70983,-10.79701,-8.9018,-8.7224,-1.03687,-0.24959,13.59639,14.86278,15.77395,14.1758,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 12:01:07.940 +0530,2026-03-17
a14be038-9b31-41a1-986e-8f26de1a8d61,INF846K015H8,Axis Nifty Smallcap 50 Index Fund Direct IDCW,5380031000,16.5072,0.27,-0.38982,-6.3052,-8.33674,-9.87856,8.17102,8.42571,23.393,,,13.43056,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 04:15:11.092 +0530,2026-03-17
d1843b51-a5a9-4923-8074-1692c08abe30,INF205K01SU5,Invesco India Gilt Fund Regular IDCW,2770640000,1289.552,1.25,-0.23001,-0.23813,-0.25059,0.31831,2.17715,4.8111,6.27028,4.98396,5.24253,4.43983,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:13:07.156 +0530,2026-03-17
a1a425ee-8504-4740-a0a8-964e643724d0,INF761K01DZ8,Bank of India Arbitrage Fund Regular IDCW,491137000,13.72,0.88,0.02479,0.53492,1.4883,2.94195,5.78584,6.31763,6.43628,5.06729,4.59276,4.68739,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:06:09.293 +0530,2026-03-17
3eb241be-9f1a-438b-9dc3-12c63eb041aa,INF846K01E66,Axis Agressive Hybrid Fund Direct IDCW,15054147000,14.44,1.09,0.41725,-5.98958,-6.09191,-5.08037,6.26574,7.69284,12.3263,9.23284,11.2904,10.52744,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:24:07.421 +0530,2026-03-17
558bdbec-629f-4662-a1e3-b6cafeeb1802,INF194KB1JM3,Bandhan CRISILIBX10:90Gilt+SDLIdxDec29Fd Direct IDCW,3736578,10.7599,0.04,0,0.14892,1.16967,2.80519,7.37244,,,,,7.47695,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:10:06.837 +0530,2026-03-17
23aeccfa-4bc2-49a6-bc3c-971fd5fb8057,INF761K01EC5,Bank of India Arbitrage Fund Regular IDCW,491137000,13.2512,0.88,0.02491,0.53487,1.48888,2.94353,5.78618,6.31427,6.43953,5.07756,4.59582,4.70632,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:22:11.170 +0530,2026-03-17
a6d41134-0d05-4ccb-86cc-b61f73447c53,INF209K01R13,Aditya BSL Income Fund Direct IDCW,19664579000,14.1173,0.69,-0.20359,-0.03045,0.40183,1.35881,4.27358,5.1989,6.69453,6.0863,6.82114,6.51866,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:09:10.232 +0530,2026-03-17
764f3ada-6e72-46fa-bf31-514cac2c58c2,INF846K01CJ3,Axis Focused Fund Regular IDCW,113051292000,16.17,1.76,0.68493,-8.125,-10.67969,-13.20136,1.59214,1.8254,10.35094,4.70072,8.51499,11.91552,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:14:09.230 +0530,2026-03-17
8b8223dc-3594-4435-9d15-3d1c3b08c906,INF336L01NV5,HSBC Large & Mid Cap Fund Direct Growth,47060287000,27.7212,0.79,0.25968,-8.29601,-6.4904,-8.35876,15.59459,10.92053,20.17871,15.29672,,,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:02:04.771 +0530,2026-03-17
3a97df38-530e-4238-ae56-b7920d08012c,INF109K01Q98,ICICI Prudential Liquid Direct IDCW,537383945282,100.2647,0.2,-0.0012,-0.04556,0.73334,2.17668,5.56094,6.36286,6.6935,5.71234,5.26511,5.57462,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:05:14.697 +0530,2026-03-17
49209fb4-977b-4be6-834c-afb6c67e1f4f,INF277K01899,Tata Equity Savings Regular IDCW,2846224816,17.5712,1.14,0.05979,0.34173,-0.11824,1.83311,6.86898,7.47396,9.83894,7.98873,8.44529,8.05789,2026-01-31,2026-02-20,2026-02-20,2026-01-31,2026-02-21 08:06:07.904 +0530,2026-02-21
45250df8-204d-4120-bb3b-0ff5bde42883,INF582M01MB6,Union Diversified Eq All Cp Act FOF Direct IDCW,1878442000,9.1839,0.46,0.2456,-7.76068,-6.77853,,,,,,,-8.161,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:28:04.893 +0530,2026-03-17
ea5c256b-17fa-4c46-ace5-10d6b4057911,INF582M01302,Union ELSS Tax Saver Fund Regular Growth,8756642000,59.75,2.29,0.30217,-8.88991,-9.29103,-10.17739,6.0902,3.92687,13.83048,12.09522,13.99204,13.38661,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:24:12.848 +0530,2026-03-17
7f5fe942-9e3c-4363-bfc8-b69ea59d8ccf,INF109K01FJ9,ICICI Prudential Dynamic Asset Alloc Regular IDCW,287545442706,90.525,1.92,-0.49988,-4.35634,-5.14069,-3.10326,7.07493,7.28671,11.58835,10.52966,11.32887,11.62601,2026-02-28,2026-03-13,2026-03-13,2026-02-28,2026-03-17 12:01:00.598 +0530,2026-03-17
788a03a1-18eb-41be-8cb7-e3821dadabc2,INF200K01VR6,SBI Consumption Opportunities Regular Growth,29698359000,269.3597,1.99,0.3766,-8.43117,-11.95968,-15.83872,-4.21888,1.34844,10.60022,13.6643,12.75743,13.55331,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:11:03.663 +0530,2026-03-17
b7dc64c7-6ba9-4ce0-9357-285a4321b5d8,INF109K01Z06,ICICI Pru FMCG Direct IDCW,17651186672.529,150.16,1.34,0.71769,-6.21501,-11.69223,-15.92511,-6.53837,-3.31608,2.80675,9.2306,8.67256,11.38615,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:02:07.830 +0530,2026-03-17
e9f4281c-1f5b-47a5-91df-46be9330b334,INF740K017Q2,DSP Low Duration Fund Direct IDCW,55927715000,10.9564,0.3,0.0283,0.23695,1.1857,2.71246,6.89004,7.2117,7.2824,6.19121,6.13406,6.14709,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:09:10.611 +0530,2026-03-17
05cb964a-d570-49c6-bc7c-0ff70bdc5195,INF109KC1P81,ICICI Pru Nifty 100 Low Vol 30 ETF FOF Direct Growth,14203407107,17.4788,0.56,0.5274,-7.88366,-9.18264,-7.70612,6.55011,3.43076,14.51053,,,12.0049,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:18:12.030 +0530,2026-03-17
bab39600-03d9-4d9c-a9b1-2ea52dbc7455,INF174KA1NA5,Kotak Nifty Smallcap 50 Index Fund Regular IDCW,1791433000,17.837,0.78,-0.39647,-7.17148,-8.18921,-11.84204,7.47771,5.6243,,,,21.81754,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:14:10.249 +0530,2026-03-17
9e61ffcc-80de-496c-a636-d520727ccbae,INF843K01KG9,Edelweiss Equity Savings Fund Regular Growth,12698837000,25.5593,1.58,0.05833,-2.30895,-1.64734,-0.23848,7.78375,8.22416,10.97376,8.66067,9.26518,8.56256,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:27:05.145 +0530,2026-03-17
d2ae1310-cdfa-4cc2-bc22-1ab70d235815,INF00XX01887,ITI Banking & PSU Fund Direct IDCW,375803000,13.8583,0.15,0.00722,0.10402,0.98888,2.3425,6.81759,7.17269,7.3395,6.54134,,6.23328,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:16:08.754 +0530,2026-03-17
4202618a-6fe1-421c-8f71-0fe82da25523,INF204KC1ET6,Nippon India Nifty 500 Quality 50 Idx fd Regular Growth,431828462,9.7441,0.9,-0.5359,-5.92954,-7.56176,-10.97376,,,,,,-2.559,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:18:03.112 +0530,2026-03-17
06d1e130-3277-45f2-8399-e0867f53305c,INF251K01OP8,Baroda BNP Paribas Arbitrage Regular IDCW,13618702000,11.6265,1.11,0.00258,0.48399,1.40156,2.92126,5.4908,6.28654,6.61674,5.41058,4.86598,,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:29:03.575 +0530,2026-03-17
412d32ce-c90c-434d-b76c-076740963de3,INF03VN01043,WhiteOak Capital Liquid Fund Direct Growth,5999170000,1470.8635,0.2,0.0074,0.41529,1.4418,2.88292,6.27752,6.73982,6.88148,5.78133,5.49658,5.53613,2026-02-28,2026-03-16,2026-03-15,2026-02-28,2026-03-17 04:14:10.231 +0530,2026-03-17
66fba4ce-a631-4dec-affb-7e84f271f0b6,INF789F1AYR1,UTI BSE Housing Index Fund Direct Growth,242378000,12.6234,0.59,0.09912,-11.09029,-11.23222,-17.04137,-0.92067,0.4739,,,,8.76282,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:21:08.719 +0530,2026-03-17
2b1a9e85-ce61-4aac-8fd1-d2ae3fe03ace,INF178L01CA8,Kotak Corporate Bond Fund Direct IDCW,172745218000,1070.8222,0.37,-0.01588,-0.26239,0.61858,2.20121,7.07184,7.61351,7.73822,6.63712,6.52007,6.72352,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:11:09.371 +0530,2026-03-17
0629abbf-f220-4def-a435-059fc16cf53c,INF209KB1ZK6,Aditya BSL Overnight Direct IDCW,94052675000,1002.2893,0.05,0.01422,0.37499,1.25261,2.60055,5.52005,6.08787,6.32732,5.5124,4.89187,4.89561,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:28:13.752 +0530,2026-03-17
a74f21e2-2ba9-4599-9e14-8ae97f3bd47e,INF251K01HG1,Baroda BNP Paribas ELSS Tax Saver Fund Direct IDCW,9062174000,27.8222,1,0.81786,-7.92595,-8.41423,-5.16215,9.01474,8.51342,18.53417,12.51443,14.3814,13.96428,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:06:04.504 +0530,2026-03-17
8899f5c0-b763-492f-bc21-336f4eb14bd3,INF109K017N4,ICICI Prudential Focused Equity Direct IDCW,151453953314.542,58.36,0.59,0.63804,-10.55939,-10.32575,-7.36508,11.71267,11.11966,21.67351,17.86108,17.40856,15.13432,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:07:10.812 +0530,2026-03-17
5813520a-bbb7-46da-b7bc-42a7ed3a1e4b,INF846K014F5,Axis Nifty Next 50 Index Fund Regular IDCW,4399127000,15.5084,1.01,-0.36108,-7.18979,-5.73719,-6.75958,9.09423,5.04361,19.28249,,,11.21334,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:26:07.047 +0530,2026-03-17
5bc3fcfa-8985-4f25-bf40-e604d7875f0c,INF740K01Z68,DSP Income Plus Arbitrage Omni FoF Direct IDCW,15486694000,18.0473,0.42,-0.00499,0.24937,1.10148,2.52658,6.36547,7.62823,10.99386,6.3861,9.53459,7.53969,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:01:04.896 +0530,2026-03-17
64dc953e-ad60-4356-b707-857761e6f91c,INF109KC1Y15,ICICI Prudential Passive Multi-Asset FoF Direct Growth,15790226939.94,16.1487,0.49,0.42974,-4.67789,-2.3075,1.82375,13.27252,12.17673,14.88131,,,12.03702,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:01:09.018 +0530,2026-03-17
f1c2a05a-d060-43b5-a278-8fc58b161e1d,INF090I01PD7,Franklin India Equity Savings Direct Growth,6754584978.1,18.2536,0.36,0.18111,-1.23259,-0.58439,0.94119,6.56921,6.89011,9.40519,8.35343,8.64149,8.26326,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:15:04.595 +0530,2026-03-17
6d94d795-e00f-4d59-8251-890aedb7563c,INF204KC1659,Nippon India Nifty AAA PSU BPSDL S26 Mt Regular Growth,3826607835,12.6478,0.38,0.04192,0.36105,1.29342,2.73159,7.01425,7.19365,7.25259,,,7.18807,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:25:11.413 +0530,2026-03-17
4e0ff09d-55a5-4b71-8150-c3d791503fee,INF789F1AON1,UTI Medium Term Fund Segregated-17022020 Regular Growth,13635000,0.3488,,289.72067,292.79279,299.54181,310.83628,333.83085,,,,,95.48254,2022-01-15,2022-01-27,2022-01-27,2022-01-15,2026-01-08 12:00:47.950 +0530,2026-01-08
924ae68d-b44d-43d3-8412-d1e1abaad91c,INF082J01242,Quantum Value Fund Regular Growth,11513253000,114.47,2.13,0.50926,-8.22577,-9.58136,-9.52419,1.12191,4.12993,14.77469,11.51102,10.91268,12.80113,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:07:08.034 +0530,2026-03-17
fd430e97-58cf-447b-99ea-b2a67fcc06f9,INF789F01976,UTI Large Cap Regular Growth,126582060000,251.0503,1.75,0.9383,-9.43384,-10.90234,-9.57118,2.66818,3.00461,11.20173,9.07497,10.9989,14.92374,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:21:09.571 +0530,2026-03-17
64a5aacf-5349-484f-b6eb-c24d1b547e76,INF789F1AYP5,UTI Nifty50 Equal Weight Index Fund Direct Growth,1275145000,14.1634,0.33,0.67098,-8.09313,-6.21259,-4.81458,10.79698,5.86268,,,,13.3719,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:28:11.167 +0530,2026-03-17
e19ad49b-a07c-4dd5-a8bd-ab8ab982827c,INF03VN01779,WhiteOak Capital Multi Asset Allocation Regular Growth,65716737000,15.111,1.52,-0.47421,-2.8856,-0.18495,3.74871,16.15804,15.507,,,,15.73275,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 12:01:06.654 +0530,2026-03-17
6c94f1ff-c607-4d51-849b-d3f6b7407a4c,INF174KA1BF9,Kotak Overnight Fund Direct Growth,70931994000,1433.7548,0.07,0.01454,0.37968,1.26042,2.61262,5.53903,6.10656,6.33365,5.51015,5.12972,5.15717,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:27:07.025 +0530,2026-03-17
cffbae5c-bb2a-40cd-8a98-e6ad6c67af54,INF740KA1TB5,DSP Multi Asset Allocation Fund Regular Growth,85040753000,15.4654,1.43,-0.40635,-3.07167,1.39803,9.22718,24.1823,18.22669,,,,19.66524,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:01:07.893 +0530,2026-03-17
e084dc1f-50e2-43f3-abf9-8a9d583531c4,INF204KC1DI1,Nippon India Nifty 500 Momentum 50 IF Direct IDCW,10841779784,7.4804,0.25,0.63634,-8.29359,-9.04846,-8.51902,7.46157,,,,,-18.07018,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:02:04.770 +0530,2026-03-17
195ae9e8-34ec-4ff8-be1b-cee9e563b859,INF109K01O82,ICICI Prudential Savings Direct Growth,312839686624.766,576.2867,0.42,0.03328,0.30599,1.31701,3.01872,7.48545,7.62013,7.76275,6.63149,6.98143,7.77388,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:11:09.375 +0530,2026-03-17
08f0de2b-17eb-43a1-8124-e81396b5b0ac,INF903J01OX0,Sundaram Corporate Bond Direct IDCW,7726056323.70219,18.5296,0.33,-0.01727,0.03995,2.77208,5.13666,9.57006,8.27753,7.56257,6.24427,7.6079,6.79451,2025-12-15,2025-06-27,2025-06-27,2025-11-30,2026-01-04 12:04:16.404 +0530,2026-01-04
d9a070ac-aa46-4ba3-9804-2b22ab439a5a,INF663L01EA5,PGIM India Midcap Fund Regular IDCW,108765399000,22.74,1.71,0,-8.15832,-8.34341,-12.97359,4.95194,4.48416,11.0406,12.27592,17.63865,14.90996,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:16:04.228 +0530,2026-03-17
5224fc9e-7c39-4c90-aa0e-7a4268cfa746,INF00XX01CS8,ITI Focused Fund Direct Growth,5670984000,15.3155,0.58,0.22315,-7.14784,-6.06062,-4.00634,13.75993,10.81963,,,,16.9821,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:17:08.000 +0530,2026-03-17
396829b9-2d47-4748-8a68-adbd7a02e8b2,INF209K01DF0,Aditya BSL Regular Savings Regular IDCW,15234426000,16.2232,1.83,0.13703,-1.87616,-0.78361,0.34502,7.39824,7.5421,8.19433,7.47333,7.66493,7.93853,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:27:14.348 +0530,2026-03-17
80bc2dfd-c152-4407-b9c0-57cb264bc0a2,INF754K01KB9,Edelweiss Overnight Fund Direct IDCW,2102846000,1060.2066,0.11,0.01369,0.37516,1.24574,2.58946,5.46873,6.02004,6.26825,5.39546,,5.24826,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:08:05.121 +0530,2026-03-17
184303c8-bc22-480e-83fd-8fe2849ec203,INF397L01LG2,LIC MF Healthcare Fund Regular Growth,821301000,27.7598,2.36,-0.88157,-1.50651,-4.44295,-6.78156,3.89886,10.03114,21.36169,11.56659,15.68663,15.59662,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:17:09.976 +0530,2026-03-17
7f563b32-11df-4bef-9d8b-4c192bc37663,INF959L01FP2,Navi Nifty 50 Index Fund Direct Growth,38725310100,15.35,0.06,1.1119,-8.84203,-9.39302,-7.0587,5.54906,4.1209,12.37954,,,9.61466,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:29:04.401 +0530,2026-03-17
be5acb49-ecdc-4ef7-9065-bb34b9884ee3,INF740K01QS9,DSP Ultra Short Regular IDCW,37144634000,1077.7755,1.01,0.03586,-0.25408,0.28665,1.62967,5.20141,6.32673,6.50428,5.43741,5.10981,5.30217,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:19:09.291 +0530,2026-03-17
d9511601-11c1-4eec-84aa-a372d8b1cab7,INF090I01LJ3,Franklin India Income Pl Arbtrg Actv FoF Direct IDCW,1197102890,24.6367,0.24,0.01258,0.41374,1.49396,3.10267,13.92577,13.33336,15.00188,13.99469,9.30714,8.31406,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:01:07.174 +0530,2026-03-17
bb63e861-99c1-4510-ab3f-5fd47cc3f515,INF090I01973,Franklin India Focused Equity Fund Regular IDCW,121293493767.57,32.508,1.77,0.68573,-9.59729,-10.65942,-10.86177,2.81016,2.86827,13.23822,11.96188,12.77799,12.75362,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:27:07.023 +0530,2026-03-17
fe2978a5-7f5b-4ae7-877f-4dad7a4cedd0,INF846K01U25,Axis Income Plus Arbitrage Active FOF Direct IDCW,20924291000,14.0743,0.05,0.00426,0.2493,1.23866,2.85449,7.7976,7.97067,7.98766,6.84326,,7.12838,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 12:01:09.780 +0530,2026-03-17
b10616e3-8d1a-4457-9d3d-0c5e20e0e974,INF955L01GA0,Baroda BNP Paribas Credit Risk Direct IDCW,1865636000,12.8114,0.85,0.03358,0.29828,1.39671,3.07541,8.23749,8.44322,8.39831,9.98839,7.81013,7.85034,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:28:11.633 +0530,2026-03-17
d1a0f235-6116-4a80-8b9c-90552ab06f71,INF204K01BV2,Nippon India Gilt Fund Regular IDCW,18571860053.78,10.5399,1.27,-0.21491,-0.073,0.19869,0.71187,2.21989,4.82192,5.91443,5.25415,6.01286,6.36627,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:14:10.252 +0530,2026-03-17
1de79a50-8c3c-4760-b4b1-1246bd8f0a03,INF277K01MA9,Tata Treasury Advantage Regular Growth,34906824345.021,4090.886,0.57,0.02468,0.31317,1.23705,2.70635,6.81161,7.02069,7.0499,5.95859,5.41107,7.10541,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:25:07.855 +0530,2026-03-17
MANUAL_REPO_CREATION_21_JAN_2025,INF179KC1CI4,,320317992.60,11.62670,,,,,,,,,,,,,2024-10-31,,2024-10-31,2024-11-01 00:00:00.000 +0530,2024-11-01
4f75ab0d-3228-4aff-bdc1-6c93b08887b3,INF090I01BH8,Franklin India Liquid Fund Regular IDCW,33178332464.52,1034.0787,0.18,0.00148,0.38931,1.42414,2.87444,6.31198,6.73301,6.87049,5.78753,5.25806,5.27399,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:15:04.575 +0530,2026-03-17
774546f4-7af6-40f5-bc91-dcf0e9df612e,INF846K01875,Axis Midcap Regular IDCW,319771179000,36.01,1.56,-0.16634,-6.75816,-6.85009,-9.33783,9.5374,8.70428,17.65667,13.29269,16.17086,16.60992,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:07:07.533 +0530,2026-03-17
97af92b1-cc57-4a58-b2f7-276e1d0d5f14,INF090I01LN5,Franklin India Floating Rate Fund Regular IDCW,3139168374.19,10.2313,0.94,0,0.27146,1.15442,2.78132,7.40354,7.27219,7.38207,5.96594,5.60545,3.07177,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:20:09.749 +0530,2026-03-17
34a077f0-1138-4ae6-a0bd-78e59e526436,INF173K01HI3,Sundaram Ultra Short Duration Fund Direct Growth,19073357323,3053.8549,0.24,0.03953,0.32071,1.32225,2.83084,6.89999,7.22884,7.33291,6.24911,6.06246,6.77047,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:24:04.937 +0530,2026-03-17
